"device_id","app_name","minutes"
2543,"Instagram (Mobile App)",1.77
2658,"Google Search (Mobile App)",8.33
305,"Kindle (Mobile App)",5.09
2556,"Snapchat (Mobile App)",8.69
2423,"Google Search (Mobile App)",0.52
310,"Google Search (Mobile App)",472.16
2508,"Facebook Messenger (Mobile App)",236.91
1673,"Google Play (Mobile App)",98.25
205,"Google Play (Mobile App)",25.89
2107,"Facebook (Mobile App)",1454.59
88,"Amazon Mobile (Mobile App)",93.23
1927,"Snapchat (Mobile App)",16.10
802,"YouTube (Mobile App)",1801.85
2375,"Pinterest (Mobile App)",173.73
2102,"Instagram (Mobile App)",20.50
873,"Walmart (Mobile App)",3.82
703,"Facebook Messenger (Mobile App)",24.03
312,"Google Search (Mobile App)",6.70
1761,"Snapchat (Mobile App)",560.31
2358,"Instagram (Mobile App)",40.17
924,"YouTube (Mobile App)",
1267,"Google Search (Mobile App)",0.04
1959,"Yahoo Mail (Mobile App)",342.96
2015,"Instagram (Mobile App)",
1801,"YouTube (Mobile App)",9.19
2072,"Amazon Mobile (Mobile App)",1037.00
2346,"Amazon Mobile (Mobile App)",2.06
917,"Facebook Messenger (Mobile App)",47.73
1912,"Facebook Messenger (Mobile App)",180.62
921,"Facebook (Mobile App)",46.73
2271,"YouTube (Mobile App)",18.17
796,"Facebook (Mobile App)",1172.09
2527,"Facebook (Mobile App)",789.68
1303,"Snapchat (Mobile App)",0.02
1155,"Facebook Messenger (Mobile App)",124.69
1975,"Snapchat (Mobile App)",57.13
2588,"YouTube (Mobile App)",0.40
495,"Yahoo Mail (Mobile App)",7.82
1273,"Pinterest (Mobile App)",9.26
1764,"YouTube (Mobile App)",105.72
808,"Facebook (Mobile App)",144.81
305,"Google Search (Mobile App)",45.31
1176,"YouTube (Mobile App)",2118.09
2580,"Facebook Messenger (Mobile App)",1.63
1159,"Yahoo Mail (Mobile App)",6.63
147,"Facebook Messenger (Mobile App)",267.17
641,"Amazon Mobile (Mobile App)",77.73
1430,"Instagram (Mobile App)",0.09
640,"Google Search (Mobile App)",18.64
1632,"Google Search (Mobile App)",144.92
2645,"Facebook Messenger (Mobile App)",727.85
219,"Facebook (Mobile App)",789.46
1476,"Facebook (Mobile App)",297.71
2304,"Google Play (Mobile App)",21.64
1897,"Google Search (Mobile App)",50.49
2665,"Google Play (Mobile App)",13.56
654,"Snapchat (Mobile App)",0.43
1017,"Facebook Messenger (Mobile App)",389.29
2352,"Microsoft Word (Mobile App)",0.03
2185,"YouTube (Mobile App)",177.04
1939,"Netflix (Mobile App)",0.16
365,"YouTube (Mobile App)",112.90
2416,"Netflix (Mobile App)",171.11
936,"Google Play (Mobile App)",38.58
311,"YouTube (Mobile App)",73.58
1523,"Netflix (Mobile App)",413.16
2462,"Facebook Messenger (Mobile App)",198.88
646,"GroupMe (Mobile App)",19.41
2175,"Google Search (Mobile App)",3.15
798,"Google Play (Mobile App)",2.31
1286,"Amazon Mobile (Mobile App)",139.83
2430,"Facebook Messenger (Mobile App)",476.13
1832,"Google Play (Mobile App)",11.25
1655,"Google Play (Mobile App)",10.37
1657,"Facebook (Mobile App)",1799.40
1601,"YouTube (Mobile App)",27.56
206,"Google Play (Mobile App)",16.65
807,"Facebook Messenger (Mobile App)",1988.31
1899,"Instagram (Mobile App)",80.36
1525,"Google Search (Mobile App)",0.08
724,"Instagram (Mobile App)",9.56
1071,"Google Play (Mobile App)",24.78
1473,"Yahoo Mail (Mobile App)",
2766,"Kindle (Mobile App)",0.70
926,"Pinterest (Mobile App)",161.00
1997,"Yahoo Mail (Mobile App)",59.23
1625,"Instagram (Mobile App)",66.59
2461,"Snapchat (Mobile App)",649.19
1910,"Instagram (Mobile App)",64.05
277,"Sam's Club (Mobile App)",0.30
1679,"Facebook Messenger (Mobile App)",266.08
1882,"Facebook (Mobile App)",1355.14
1318,"YouTube (Mobile App)",483.17
2583,"Netflix (Mobile App)",
2193,"Microsoft Word (Mobile App)",285.64
1471,"Kindle (Mobile App)",5.41
1773,"Instagram (Mobile App)",1849.76
494,"Netflix (Mobile App)",43.26
2621,"Facebook (Mobile App)",251.72
123,"Yahoo Mail (Mobile App)",0.26
116,"Google Search (Mobile App)",170.62
2661,"Instagram (Mobile App)",153.03
1285,"Netflix (Mobile App)",1.89
2678,"Amazon Music with Prime Music (Mobile App)",0.07
1540,"Google Search (Mobile App)",67.24
356,"Facebook (Mobile App)",985.06
2368,"Google Search (Mobile App)",5.43
2248,"Facebook (Mobile App)",567.79
2153,"Facebook Messenger (Mobile App)",7.57
222,"Facebook (Mobile App)",966.06
2690,"Microsoft Word (Mobile App)",4.87
2149,"Google Play (Mobile App)",0.81
1002,"Google Play (Mobile App)",135.12
2179,"YouTube (Mobile App)",28.90
291,"Google Search (Mobile App)",1.24
2740,"Facebook Messenger (Mobile App)",2.27
2154,"Instagram (Mobile App)",2.19
700,"Snapchat (Mobile App)",69.68
2371,"Amazon Mobile (Mobile App)",32.46
133,"Instagram (Mobile App)",265.99
2595,"Facebook (Mobile App)",924.51
2208,"Facebook (Mobile App)",355.45
477,"Amazon Music with Prime Music (Mobile App)",101.18
641,"Instagram (Mobile App)",40.77
2412,"YouTube (Mobile App)",727.23
746,"Instagram (Mobile App)",8.59
2140,"Google Search (Mobile App)",132.06
2186,"Facebook (Mobile App)",712.86
1706,"Facebook (Mobile App)",334.99
301,"YouTube (Mobile App)",0.02
760,"Tumblr (Mobile App)",0.35
1788,"Yahoo Mail (Mobile App)",144.41
2479,"Amazon Mobile (Mobile App)",227.42
2269,"Snapchat (Mobile App)",143.39
1882,"Sam's Club Scan & Go (Mobile App)",56.78
1838,"Google Search (Mobile App)",3.78
1458,"YouTube (Mobile App)",5.38
2220,"Netflix (Mobile App)",72.20
2303,"Pinterest (Mobile App)",168.21
223,"Snapchat (Mobile App)",21.09
1988,"Facebook Messenger (Mobile App)",336.88
1814,"Instagram (Mobile App)",97.96
872,"YouTube (Mobile App)",225.38
1413,"Facebook (Mobile App)",
1510,"Walmart (Mobile App)",7.45
1543,"Netflix (Mobile App)",26.36
473,"YouTube (Mobile App)",150.07
575,"Amazon Mobile (Mobile App)",0.79
1416,"Google Play (Mobile App)",27.12
1337,"Facebook (Mobile App)",108.29
1960,"Facebook Messenger (Mobile App)",
2152,"Google Play (Mobile App)",20.31
572,"Facebook Messenger (Mobile App)",35.34
1222,"Amazon Mobile (Mobile App)",2.35
1749,"YouTube (Mobile App)",88.10
2588,"Facebook (Mobile App)",560.34
1451,"Amazon Mobile (Mobile App)",4.95
1535,"Netflix (Mobile App)",175.58
2330,"Netflix (Mobile App)",6.88
375,"Facebook (Mobile App)",2777.83
52,"Instagram (Mobile App)",
2678,"Google Play (Mobile App)",10.07
226,"Instagram (Mobile App)",168.55
243,"Facebook Messenger (Mobile App)",638.44
748,"Yahoo Mail (Mobile App)",4.32
1428,"Facebook Messenger (Mobile App)",139.22
1369,"Pinterest (Mobile App)",553.27
458,"Instagram (Mobile App)",49.19
723,"Netflix (Mobile App)",3.34
2685,"Facebook (Mobile App)",168.58
2219,"Pinterest (Mobile App)",15.13
2617,"Google Play (Mobile App)",22.80
850,"Google Search (Mobile App)",113.11
2258,"Walmart (Mobile App)",0.54
2662,"Google Search (Mobile App)",68.28
2664,"Google Play (Mobile App)",13.56
1340,"Snapchat (Mobile App)",690.74
1327,"Amazon Mobile (Mobile App)",20.14
189,"Facebook Messenger (Mobile App)",1192.20
657,"Google Play (Mobile App)",214.71
653,"Snapchat (Mobile App)",81.09
2086,"Facebook Messenger (Mobile App)",202.58
162,"Google Play (Mobile App)",95.69
359,"YouTube (Mobile App)",4.70
98,"Google Search (Mobile App)",2.19
1281,"Instagram (Mobile App)",1693.24
2162,"Facebook (Mobile App)",910.49
761,"Netflix (Mobile App)",5.42
1815,"Netflix (Mobile App)",34.68
793,"Instagram (Mobile App)",39.92
382,"Facebook Messenger (Mobile App)",1672.73
2277,"Netflix (Mobile App)",0.04
726,"Google Play (Mobile App)",11.21
1449,"Google Search (Mobile App)",15.72
26,"Google Play (Mobile App)",
585,"Google Search (Mobile App)",38.72
177,"Google Play (Mobile App)",14.93
2324,"Instagram (Mobile App)",159.58
342,"Facebook (Mobile App)",49.77
2535,"Facebook Messenger (Mobile App)",3.99
2058,"Snapchat (Mobile App)",18.68
1846,"Kindle (Mobile App)",190.21
1423,"Netflix (Mobile App)",158.83
896,"Snapchat (Mobile App)",98.04
2033,"Facebook (Mobile App)",539.20
919,"Pinterest (Mobile App)",2.43
1745,"Facebook Messenger (Mobile App)",1861.63
1791,"Pinterest (Mobile App)",174.15
2351,"Instagram (Mobile App)",67.60
194,"Google Play (Mobile App)",50.85
2701,"Google Search (Mobile App)",1083.19
2323,"Google Search (Mobile App)",10.05
390,"Facebook (Mobile App)",1372.83
1990,"Facebook Messenger (Mobile App)",108.33
79,"Facebook (Mobile App)",425.95
1192,"YouTube (Mobile App)",480.89
2612,"YouTube (Mobile App)",14.51
2511,"Tumblr (Mobile App)",308.18
407,"Amazon Mobile (Mobile App)",1.29
2492,"Facebook (Mobile App)",277.03
1199,"Facebook Messenger (Mobile App)",242.16
2292,"Facebook Messenger (Mobile App)",
1248,"YouTube (Mobile App)",460.77
1034,"Facebook (Mobile App)",513.59
349,"Facebook Messenger (Mobile App)",227.93
1817,"Google Play (Mobile App)",20.24
1198,"Tumblr (Mobile App)",10.48
135,"Amazon Mobile (Mobile App)",8.66
816,"YouTube (Mobile App)",131.13
1644,"Pinterest (Mobile App)",4.07
2146,"Facebook Messenger (Mobile App)",1446.57
2590,"Kindle (Mobile App)",315.85
44,"Google Search (Mobile App)",95.17
1585,"Google Play (Mobile App)",37.19
1537,"Pinterest (Mobile App)",125.68
2068,"Google Search (Mobile App)",3.27
126,"YouTube (Mobile App)",604.92
2164,"Kindle (Mobile App)",15.33
1865,"Google Play (Mobile App)",19.22
1734,"YouTube (Mobile App)",
441,"Google Play (Mobile App)",10.97
1956,"Facebook (Mobile App)",628.80
2065,"Outlook (Mobile App)",101.04
2757,"YouTube (Mobile App)",13.45
2458,"Facebook (Mobile App)",100.65
2733,"YouTube (Mobile App)",4.26
1979,"Netflix (Mobile App)",1.40
1364,"Google Search (Mobile App)",1131.39
1625,"Amazon Mobile (Mobile App)",961.75
107,"YouTube (Mobile App)",5.05
2632,"YouTube (Mobile App)",72.86
918,"Google Search (Mobile App)",0.28
1856,"Google Play (Mobile App)",17.15
440,"Facebook (Mobile App)",1507.81
2577,"Snapchat (Mobile App)",163.93
2273,"Walmart (Mobile App)",0.97
2586,"Amazon Mobile (Mobile App)",98.85
956,"Walmart (Mobile App)",22.41
1955,"Google Search (Mobile App)",1.95
1588,"Facebook Messenger (Mobile App)",1510.56
2335,"Instagram (Mobile App)",102.51
1966,"Google Search (Mobile App)",173.26
1561,"Google Search (Mobile App)",234.08
506,"Google Play (Mobile App)",2.09
2019,"Facebook Messenger (Mobile App)",163.10
1035,"Google Play (Mobile App)",317.46
630,"Google Play (Mobile App)",27.70
290,"Yahoo Mail (Mobile App)",202.29
596,"Google Search (Mobile App)",1.66
2203,"Pinterest (Mobile App)",111.09
1204,"Google Search (Mobile App)",3.34
1291,"Yahoo Mail (Mobile App)",59.15
1024,"Google Search (Mobile App)",8.62
975,"Google Play (Mobile App)",3.04
2432,"Amazon Mobile (Mobile App)",0.28
1517,"Instagram (Mobile App)",41.00
848,"Pinterest (Mobile App)",0.32
1554,"Snapchat (Mobile App)",11.62
143,"Walmart (Mobile App)",15.24
2758,"Facebook (Mobile App)",1599.52
2382,"Google Play (Mobile App)",20.45
1056,"Facebook (Mobile App)",680.13
1092,"Amazon Mobile (Mobile App)",15.67
497,"Facebook (Mobile App)",634.13
1472,"Google Play (Mobile App)",191.98
1574,"Facebook (Mobile App)",74.03
1249,"Amazon Mobile (Mobile App)",30.77
1867,"Facebook Messenger (Mobile App)",177.75
130,"Instagram (Mobile App)",183.78
1726,"Instagram (Mobile App)",2.71
2664,"Outlook (Mobile App)",139.85
750,"Instagram (Mobile App)",96.97
2519,"Kindle (Mobile App)",657.70
2662,"Facebook (Mobile App)",
2736,"Amazon Mobile (Mobile App)",4.44
854,"Facebook (Mobile App)",826.86
1788,"Snapchat (Mobile App)",1.74
458,"YouTube (Mobile App)",1495.09
2329,"Microsoft Word (Mobile App)",0.34
2317,"Walmart (Mobile App)",0.39
1122,"Google Play (Mobile App)",17.39
777,"Google Play (Mobile App)",5.87
2532,"Google Play (Mobile App)",251.37
2690,"Instagram (Mobile App)",209.06
2711,"Kindle (Mobile App)",24.40
2485,"Facebook (Mobile App)",1580.91
1012,"Google Play (Mobile App)",6.49
1542,"YouTube (Mobile App)",1212.01
1550,"Netflix (Mobile App)",100.55
2018,"Google Search (Mobile App)",44.35
136,"Google Search (Mobile App)",1344.64
2045,"YouTube (Mobile App)",27.24
112,"Amazon Mobile (Mobile App)",1.83
244,"Instagram (Mobile App)",12.05
2564,"YouTube (Mobile App)",84.89
2263,"Facebook Messenger (Mobile App)",411.50
458,"Snapchat (Mobile App)",526.53
2026,"Google Play (Mobile App)",36.08
27,"Facebook (Mobile App)",155.46
2335,"Google Play (Mobile App)",20.77
375,"Google Search (Mobile App)",109.29
1554,"YouTube (Mobile App)",16.00
375,"Snapchat (Mobile App)",322.88
133,"Facebook (Mobile App)",578.77
933,"Google Play (Mobile App)",15.39
2685,"Snapchat (Mobile App)",3.50
1004,"Yahoo Mail (Mobile App)",18.92
1362,"Google Play (Mobile App)",10.90
162,"Facebook Messenger (Mobile App)",549.90
1983,"Facebook Messenger (Mobile App)",266.03
2752,"Walmart (Mobile App)",
2017,"YouTube (Mobile App)",56.12
2427,"Facebook Messenger (Mobile App)",1287.31
1064,"Google Search (Mobile App)",95.34
1153,"Amazon Mobile (Mobile App)",163.35
1734,"Microsoft Word (Mobile App)",28.39
1852,"YouTube (Mobile App)",2024.83
1108,"Facebook (Mobile App)",744.43
2764,"Facebook Messenger (Mobile App)",816.83
365,"Google Play (Mobile App)",5.48
2077,"Facebook Messenger (Mobile App)",87.46
1418,"Facebook Messenger (Mobile App)",344.04
2005,"Facebook Messenger (Mobile App)",11.21
1357,"Snapchat (Mobile App)",228.67
18,"Outlook (Mobile App)",1.07
2099,"Amazon Mobile (Mobile App)",11.78
1580,"Amazon Mobile (Mobile App)",12.11
2249,"Google Play (Mobile App)",4.01
2585,"Instagram (Mobile App)",501.70
2050,"Facebook Messenger (Mobile App)",0.19
93,"Facebook Messenger (Mobile App)",875.58
1698,"Google Search (Mobile App)",43.00
106,"Google Search (Mobile App)",109.42
2152,"Google Search (Mobile App)",4.95
708,"Instagram (Mobile App)",1.24
1312,"Pinterest (Mobile App)",68.49
2100,"Google Play (Mobile App)",85.01
1978,"Google Search (Mobile App)",6.26
741,"Pinterest (Mobile App)",7.27
2,"Snapchat (Mobile App)",3.59
1404,"Instagram (Mobile App)",3.42
453,"Google Search (Mobile App)",78.13
2099,"Instagram (Mobile App)",164.56
962,"Instagram (Mobile App)",0.44
2045,"Google Search (Mobile App)",38.50
898,"Amazon Mobile (Mobile App)",32.50
2015,"Kindle (Mobile App)",0.35
441,"Facebook (Mobile App)",1412.44
150,"Walmart (Mobile App)",40.98
175,"Facebook Messenger (Mobile App)",125.35
1423,"Facebook (Mobile App)",536.52
2158,"YouTube (Mobile App)",2634.49
1450,"Google Search (Mobile App)",43.91
888,"Snapchat (Mobile App)",652.20
1089,"GroupMe (Mobile App)",87.30
1201,"Google Search (Mobile App)",0.36
826,"Snapchat (Mobile App)",
2140,"Amazon Mobile (Mobile App)",0.28
559,"Instagram (Mobile App)",130.44
2089,"Google Play (Mobile App)",13.92
2583,"Outlook (Mobile App)",77.91
2332,"Google Play (Mobile App)",34.63
1147,"YouTube (Mobile App)",212.82
2339,"Google Play (Mobile App)",16.08
1920,"Netflix (Mobile App)",1.72
2605,"Yahoo Mail (Mobile App)",0.38
103,"Snapchat (Mobile App)",44.49
448,"Snapchat (Mobile App)",246.54
661,"Instagram (Mobile App)",1068.24
1916,"Facebook (Mobile App)",7.27
1778,"Instagram (Mobile App)",41.91
1531,"Google Search (Mobile App)",1.88
1495,"Facebook (Mobile App)",25.65
545,"YouTube (Mobile App)",328.65
1146,"Instagram (Mobile App)",78.43
664,"Instagram (Mobile App)",36.77
1528,"Google Play (Mobile App)",210.23
2083,"Amazon Mobile (Mobile App)",25.63
1269,"Snapchat (Mobile App)",5.48
1825,"Facebook Messenger (Mobile App)",111.12
602,"Google Play (Mobile App)",16.39
624,"Pinterest (Mobile App)",13.09
2586,"Netflix (Mobile App)",1.90
959,"Google Search (Mobile App)",
2167,"Google Play (Mobile App)",3.81
1591,"Facebook Messenger (Mobile App)",685.27
2544,"Facebook (Mobile App)",1091.18
2058,"Instagram (Mobile App)",149.17
1950,"Netflix (Mobile App)",948.97
1229,"Kindle (Mobile App)",3.82
1971,"Google Play (Mobile App)",8.28
579,"Amazon Mobile (Mobile App)",5.56
1249,"Google Play (Mobile App)",72.49
2078,"YouTube (Mobile App)",259.74
2008,"Outlook (Mobile App)",
930,"Walmart (Mobile App)",127.40
1374,"Amazon Mobile (Mobile App)",2.32
990,"Google Play (Mobile App)",4.46
623,"Snapchat (Mobile App)",0.89
1880,"YouTube (Mobile App)",1.58
1319,"Snapchat (Mobile App)",65.31
1293,"Facebook (Mobile App)",819.64
2662,"Amazon Mobile (Mobile App)",3.63
2617,"Amazon Mobile (Mobile App)",0.32
542,"Outlook (Mobile App)",11.46
1559,"Snapchat (Mobile App)",4.07
517,"Amazon Mobile (Mobile App)",51.54
1854,"Google Play (Mobile App)",5.58
1461,"Walmart (Mobile App)",16.34
1991,"Netflix (Mobile App)",774.33
912,"Google Play (Mobile App)",
140,"Facebook Messenger (Mobile App)",13.15
1762,"Facebook Messenger (Mobile App)",161.14
1784,"Google Play (Mobile App)",24.17
2048,"Pinterest (Mobile App)",78.19
1505,"YouTube (Mobile App)",144.23
349,"Pinterest (Mobile App)",
938,"Facebook (Mobile App)",398.35
2483,"Facebook (Mobile App)",641.72
102,"Google Play (Mobile App)",4.07
2030,"YouTube (Mobile App)",3.77
2629,"YouTube (Mobile App)",539.42
1784,"Microsoft Word (Mobile App)",0.40
1383,"YouTube (Mobile App)",1.65
1586,"YouTube (Mobile App)",198.02
1831,"Google Search (Mobile App)",33.40
1215,"Facebook Messenger (Mobile App)",1217.07
2497,"Facebook Messenger (Mobile App)",1072.11
1564,"Google Play (Mobile App)",18.42
373,"YouTube (Mobile App)",7.14
2101,"Facebook Messenger (Mobile App)",207.17
1690,"YouTube (Mobile App)",32.68
1842,"Google Search (Mobile App)",38.97
615,"Amazon Mobile (Mobile App)",587.14
1171,"Google Play (Mobile App)",2.49
1639,"YouTube (Mobile App)",1628.70
2455,"Instagram (Mobile App)",70.05
1710,"Google Play (Mobile App)",22.26
1820,"Tumblr (Mobile App)",1226.32
62,"Snapchat (Mobile App)",406.27
1900,"Facebook Messenger (Mobile App)",
533,"YouTube (Mobile App)",137.32
1891,"Facebook Messenger (Mobile App)",373.07
978,"Facebook (Mobile App)",1.15
898,"Facebook Messenger (Mobile App)",1790.66
1078,"Google Search (Mobile App)",0.11
1358,"Google Play (Mobile App)",9.93
1072,"Facebook Messenger (Mobile App)",1343.47
1638,"Walmart (Mobile App)",1.83
1229,"Amazon Mobile (Mobile App)",7.19
1721,"Snapchat (Mobile App)",25.81
1392,"Google Search (Mobile App)",42.65
1267,"Google Play (Mobile App)",3.33
103,"Google Play (Mobile App)",10.80
917,"Microsoft Word (Mobile App)",58.80
1450,"Instagram (Mobile App)",376.96
1667,"Instagram (Mobile App)",82.88
363,"Google Search (Mobile App)",6.94
1139,"Pinterest (Mobile App)",19.56
169,"Google Play (Mobile App)",22.76
31,"Google Search (Mobile App)",60.90
1996,"Google Search (Mobile App)",2.09
2590,"Facebook (Mobile App)",1415.85
629,"GroupMe (Mobile App)",52.59
1788,"Kindle (Mobile App)",9.04
1859,"Facebook Messenger (Mobile App)",111.76
2562,"Google Play (Mobile App)",8.73
1556,"Facebook (Mobile App)",
1490,"YouTube (Mobile App)",136.85
1552,"Google Play (Mobile App)",17.04
2440,"Netflix (Mobile App)",0.47
2447,"Snapchat (Mobile App)",0.10
992,"YouTube (Mobile App)",43.32
1685,"Facebook (Mobile App)",227.49
49,"Google Play (Mobile App)",3.26
1584,"Amazon Mobile (Mobile App)",29.84
1139,"Facebook Messenger (Mobile App)",360.41
2265,"YouTube (Mobile App)",18.20
686,"YouTube (Mobile App)",321.22
689,"Google Play (Mobile App)",67.62
2284,"Walmart (Mobile App)",4.81
2500,"YouTube (Mobile App)",13.94
2503,"Pinterest (Mobile App)",0.04
1979,"Instagram (Mobile App)",1230.08
2645,"YouTube (Mobile App)",2014.88
1373,"Facebook (Mobile App)",648.86
1379,"Facebook Messenger (Mobile App)",228.28
1856,"Google Search (Mobile App)",71.13
289,"Google Play (Mobile App)",174.55
224,"Yahoo Mail (Mobile App)",433.65
1404,"Facebook Messenger (Mobile App)",53.51
1990,"Facebook (Mobile App)",201.84
2273,"Instagram (Mobile App)",13.16
719,"Google Search (Mobile App)",63.04
1505,"Google Play (Mobile App)",8.51
2526,"Pinterest (Mobile App)",
1291,"Google Play (Mobile App)",0.54
2091,"Instagram (Mobile App)",27.28
539,"Kindle (Mobile App)",0.02
1822,"Netflix (Mobile App)",0.40
1661,"Instagram (Mobile App)",6.05
624,"Yahoo Mail (Mobile App)",4.05
887,"Instagram (Mobile App)",276.14
1222,"Pinterest (Mobile App)",7.70
784,"Snapchat (Mobile App)",
507,"Google Play (Mobile App)",45.77
2316,"Outlook (Mobile App)",16.22
434,"Snapchat (Mobile App)",24.61
2384,"Instagram (Mobile App)",173.72
193,"Facebook Messenger (Mobile App)",1590.77
47,"YouTube (Mobile App)",24.69
976,"Yahoo Newsroom (Mobile App)",0.04
221,"Google Search (Mobile App)",25.40
772,"Amazon Mobile (Mobile App)",13.84
2631,"Netflix (Mobile App)",20.56
253,"Pinterest (Mobile App)",0.51
1650,"Instagram (Mobile App)",52.38
806,"Amazon Mobile (Mobile App)",10.50
